Sr no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1502,Nashik,Manmad,Onion,Other,FAQ,375,1368,1175,17-Jun-19
1503,Nashik,Manmad,Onion,Other,FAQ,400,1326,1100,15-Jun-19
1504,Nashik,Manmad,Onion,Other,FAQ,375,1280,1000,14-Jun-19
1505,Nashik,Manmad,Onion,Other,FAQ,375,1366,1125,13-Jun-19
1506,Nashik,Manmad,Onion,Other,FAQ,300,1240,1000,12-Jun-19
1507,Nashik,Manmad,Onion,Other,FAQ,375,1376,1175,11-Jun-19
1508,Nashik,Manmad,Onion,Other,FAQ,375,1360,1100,10-Jun-19
1509,Nashik,Manmad,Onion,Other,FAQ,350,1290,1025,8-Jun-19
1510,Nashik,Manmad,Onion,Other,FAQ,350,1300,1050,7-Jun-19
1511,Nashik,Manmad,Onion,Other,FAQ,350,1291,1075,6-Jun-19
1512,Nashik,Manmad,Onion,Other,FAQ,400,1300,1120,5-Jun-19
1513,Nashik,Manmad,Onion,Other,FAQ,400,1251,1000,4-Jun-19
1514,Nashik,Manmad,Onion,Other,FAQ,400,1181,870,1-Jun-19
1515,Nashik,Manmad,Onion,Other,FAQ,400,1319,1050,31-May-19
1516,Nashik,Manmad,Onion,Other,FAQ,400,1241,1020,30-May-19
1517,Nashik,Manmad,Onion,Other,FAQ,350,1280,1050,29-May-19
1518,Nashik,Manmad,Onion,Other,FAQ,300,1221,1050,28-May-19
1519,Nashik,Manmad,Onion,Other,FAQ,400,1300,1120,27-May-19
1520,Nashik,Manmad,Onion,Other,FAQ,400,1091,900,24-May-19
1521,Nashik,Manmad,Onion,Other,FAQ,400,1060,900,23-May-19
1522,Nashik,Manmad,Onion,Other,FAQ,400,1050,820,22-May-19
1523,Nashik,Manmad,Onion,Other,FAQ,400,980,810,21-May-19
1524,Nashik,Manmad,Onion,Other,FAQ,375,975,810,20-May-19
1525,Nashik,Manmad,Onion,Other,FAQ,400,999,820,15-May-19
1526,Nashik,Manmad,Onion,Other,FAQ,350,899,775,14-May-19
1527,Nashik,Manmad,Onion,Other,FAQ,400,1000,820,13-May-19
1528,Nashik,Manmad,Onion,Other,FAQ,350,885,720,11-May-19
1529,Nashik,Manmad,Onion,Other,FAQ,300,950,800,10-May-19
1530,Nashik,Manmad,Onion,Other,FAQ,400,975,780,9-May-19
1531,Nashik,Manmad,Onion,Other,FAQ,400,950,780,8-May-19
1532,Nashik,Manmad,Onion,Other,FAQ,400,950,725,7-May-19
1533,Nashik,Manmad,Onion,Other,FAQ,300,932,725,6-May-19
1534,Nashik,Manmad,Onion,Other,FAQ,400,1000,750,3-May-19
1535,Nashik,Manmad,Onion,Other,FAQ,300,974,775,2-May-19
1536,Nashik,Manmad,Onion,Other,FAQ,300,980,750,30-Apr-19
1537,Nashik,Manmad,Onion,Other,FAQ,300,950,775,27-Apr-19
1538,Nashik,Manmad,Onion,Other,FAQ,300,940,720,26-Apr-19
1539,Nashik,Manmad,Onion,Other,FAQ,400,970,775,25-Apr-19
1540,Nashik,Manmad,Onion,Other,FAQ,400,992,780,24-Apr-19
1541,Nashik,Manmad,Onion,Other,FAQ,375,1075,900,23-Apr-19
1542,Nashik,Manmad,Onion,Other,FAQ,400,1072,900,22-Apr-19
1543,Nashik,Manmad,Onion,Other,FAQ,400,999,850,20-Apr-19
1544,Nashik,Manmad,Onion,Other,FAQ,400,1040,850,19-Apr-19
1545,Nashik,Manmad,Onion,Other,FAQ,400,988,850,18-Apr-19
1546,Nashik,Manmad,Onion,Other,FAQ,400,948,830,16-Apr-19
1547,Nashik,Manmad,Onion,Other,FAQ,412,965,830,15-Apr-19
1548,Nashik,Manmad,Onion,Other,FAQ,450,965,850,12-Apr-19
1549,Nashik,Manmad,Onion,Other,FAQ,400,958,840,11-Apr-19
1550,Nashik,Manmad,Onion,Other,FAQ,350,889,800,10-Apr-19
1551,Nashik,Manmad,Onion,Other,FAQ,300,830,750,9-Apr-19
1552,Nashik,Manmad,Onion,Other,FAQ,300,831,750,8-Apr-19
1553,Nashik,Manmad,Onion,Other,FAQ,400,878,780,4-Apr-19
1554,Nashik,Manmad,Onion,Other,FAQ,400,884,800,3-Apr-19
1555,Nashik,Manmad,Onion,Other,FAQ,400,885,800,2-Apr-19
1556,Nashik,Manmad,Onion,Red,FAQ,300,800,675,29-Mar-19
1557,Nashik,Manmad,Onion,Other,FAQ,200,637,550,29-Mar-19
1558,Nashik,Manmad,Onion,Red,FAQ,200,610,501,28-Mar-19
1559,Nashik,Manmad,Onion,Other,FAQ,400,851,800,28-Mar-19
1560,Nashik,Manmad,Onion,Red,FAQ,200,669,580,27-Mar-19
1561,Nashik,Manmad,Onion,Other,FAQ,400,863,800,27-Mar-19
1562,Nashik,Manmad,Onion,Red,FAQ,200,669,580,26-Mar-19
1563,Nashik,Manmad,Onion,Other,FAQ,400,898,800,26-Mar-19
1564,Nashik,Manmad,Onion,Red,FAQ,150,630,520,25-Mar-19
1565,Nashik,Manmad,Onion,Other,FAQ,400,859,800,25-Mar-19
1566,Nashik,Manmad,Onion,Red,FAQ,200,570,475,22-Mar-19
1567,Nashik,Manmad,Onion,Other,FAQ,200,744,670,22-Mar-19
1568,Nashik,Manmad,Onion,Red,FAQ,150,569,500,21-Mar-19
1569,Nashik,Manmad,Onion,Other,FAQ,300,715,650,21-Mar-19
1570,Nashik,Manmad,Onion,Red,FAQ,150,550,480,20-Mar-19
1571,Nashik,Manmad,Onion,Other,FAQ,300,735,640,20-Mar-19
1572,Nashik,Manmad,Onion,Red,FAQ,150,550,480,19-Mar-19
1573,Nashik,Manmad,Onion,Other,FAQ,300,720,630,19-Mar-19
1574,Nashik,Manmad,Onion,Red,FAQ,150,538,450,18-Mar-19
1575,Nashik,Manmad,Onion,Other,FAQ,300,700,610,18-Mar-19
1576,Nashik,Manmad,Onion,Red,FAQ,150,600,550,15-Mar-19
1577,Nashik,Manmad,Onion,Red,FAQ,200,748,630,14-Mar-19
1578,Nashik,Manmad,Onion,Red,FAQ,200,789,630,13-Mar-19
1579,Nashik,Manmad,Onion,Red,FAQ,200,729,620,12-Mar-19
1580,Nashik,Manmad,Onion,Red,FAQ,150,750,580,11-Mar-19
1581,Nashik,Manmad,Onion,Red,FAQ,150,661,590,8-Mar-19
1582,Nashik,Manmad,Onion,Red,FAQ,150,588,510,7-Mar-19
1583,Nashik,Manmad,Onion,Red,FAQ,200,640,550,6-Mar-19
1584,Nashik,Manmad,Onion,Red,FAQ,150,575,480,5-Mar-19
1585,Nashik,Manmad,Onion,Red,FAQ,150,480,420,4-Mar-19
1586,Nashik,Manmad,Onion,Red,FAQ,150,457,400,1-Mar-19
1587,Nashik,Manmad,Onion,Red,FAQ,150,416,330,28-Feb-19
1588,Nashik,Manmad,Onion,Red,FAQ,100,412,355,27-Feb-19
1589,Nashik,Manmad,Onion,Red,FAQ,100,401,340,26-Feb-19
1590,Nashik,Manmad,Onion,Red,FAQ,100,424,380,25-Feb-19
1591,Nashik,Manmad,Onion,Red,FAQ,150,418,380,20-Feb-19
1592,Nashik,Manmad,Onion,Red,FAQ,150,451,400,18-Feb-19
1593,Nashik,Manmad,Onion,Red,FAQ,100,450,380,15-Feb-19
1594,Nashik,Manmad,Onion,Red,FAQ,100,467,420,14-Feb-19
1595,Nashik,Manmad,Onion,Red,FAQ,150,464,400,13-Feb-19
1596,Nashik,Manmad,Onion,Other,FAQ,150,506,450,12-Feb-19
1597,Nashik,Manmad,Onion,Red,FAQ,150,434,390,11-Feb-19
1598,Nashik,Manmad,Onion,Red,FAQ,100,450,350,8-Feb-19
1599,Nashik,Manmad,Onion,Red,FAQ,100,461,380,7-Feb-19
1600,Nashik,Manmad,Onion,Red,FAQ,150,525,450,6-Feb-19
1601,Nashik,Manmad,Onion,Red,FAQ,150,517,480,5-Feb-19
1602,Nashik,Manmad,Onion,Red,FAQ,150,515,480,4-Feb-19
1603,Nashik,Manmad,Onion,Red,FAQ,150,490,400,1-Feb-19
1604,Nashik,Manmad,Onion,Red,FAQ,200,500,400,31-Jan-19
1605,Nashik,Manmad,Onion,Red,FAQ,150,462,400,30-Jan-19
1606,Nashik,Manmad,Onion,Red,FAQ,200,517,410,29-Jan-19
1607,Nashik,Manmad,Onion,Red,FAQ,200,500,420,28-Jan-19
1608,Nashik,Manmad,Onion,Red,FAQ,200,479,400,25-Jan-19
1609,Nashik,Manmad,Onion,Red,FAQ,200,521,450,24-Jan-19
1610,Nashik,Manmad,Onion,Red,FAQ,200,565,500,23-Jan-19
1611,Nashik,Manmad,Onion,Red,FAQ,200,570,480,22-Jan-19
1612,Nashik,Manmad,Onion,Red,FAQ,200,576,475,21-Jan-19
1613,Nashik,Manmad,Onion,Red,FAQ,200,625,480,18-Jan-19
1614,Nashik,Manmad,Onion,Red,FAQ,200,605,475,17-Jan-19
1615,Nashik,Manmad,Onion,Red,FAQ,250,541,450,15-Jan-19
1616,Nashik,Manmad,Onion,Red,FAQ,150,581,450,14-Jan-19
1617,Nashik,Manmad,Onion,Red,FAQ,250,641,525,11-Jan-19
1618,Nashik,Manmad,Onion,Red,FAQ,250,651,520,10-Jan-19
1619,Nashik,Manmad,Onion,Other,FAQ,75,229,125,10-Jan-19
1620,Nashik,Manmad,Onion,Red,FAQ,200,636,550,9-Jan-19
1621,Nashik,Manmad,Onion,Other,FAQ,75,241,150,9-Jan-19
1622,Nashik,Manmad,Onion,Red,FAQ,300,662,550,8-Jan-19
1623,Nashik,Manmad,Onion,Other,FAQ,100,181,150,8-Jan-19
1624,Nashik,Manmad,Onion,Red,FAQ,250,711,600,7-Jan-19
1625,Nashik,Manmad,Onion,Other,FAQ,100,211,150,7-Jan-19
1626,Nashik,Manmad,Onion,Other,FAQ,200,750,600,4-Jan-19
1627,Nashik,Manmad,Onion,Red,FAQ,200,688,550,3-Jan-19
1628,Nashik,Manmad,Onion,Other,FAQ,100,386,200,3-Jan-19
1629,Nashik,Manmad,Onion,Red,FAQ,250,703,550,2-Jan-19
1630,Nashik,Manmad,Onion,Red,FAQ,250,901,800,1-Jan-19
1631,Nashik,Manmad,Onion,Other,FAQ,100,250,200,1-Jan-19
1632,Nashik,Manmad,Onion,Red,FAQ,300,975,875,31-Dec-18
1633,Nashik,Manmad,Onion,Other,FAQ,100,377,200,31-Dec-18
1634,Nashik,Manmad,Onion,Red,FAQ,200,712,550,28-Dec-18
1635,Nashik,Manmad,Onion,Other,FAQ,100,281,150,28-Dec-18
1636,Nashik,Manmad,Onion,Red,FAQ,200,740,640,27-Dec-18
1637,Nashik,Manmad,Onion,Other,FAQ,50,258,150,27-Dec-18
1638,Nashik,Manmad,Onion,Red,FAQ,200,675,560,26-Dec-18
1639,Nashik,Manmad,Onion,Other,FAQ,50,270,150,26-Dec-18
1640,Nashik,Manmad,Onion,Red,FAQ,200,655,475,24-Dec-18
1641,Nashik,Manmad,Onion,Red,FAQ,200,750,600,21-Dec-18
1642,Nashik,Manmad,Onion,Other,FAQ,100,389,275,21-Dec-18
1643,Nashik,Manmad,Onion,Red,FAQ,200,746,625,20-Dec-18
1644,Nashik,Manmad,Onion,White,FAQ,450,935,850,20-Dec-18
1645,Nashik,Manmad,Onion,Other,FAQ,100,481,330,20-Dec-18
1646,Nashik,Manmad,Onion,Red,FAQ,250,802,675,19-Dec-18
1647,Nashik,Manmad,Onion,White,FAQ,841,1090,990,19-Dec-18
1648,Nashik,Manmad,Onion,Other,FAQ,100,540,350,19-Dec-18
1649,Nashik,Manmad,Onion,Red,FAQ,250,851,700,18-Dec-18
1650,Nashik,Manmad,Onion,White,FAQ,851,1071,901,18-Dec-18
1651,Nashik,Manmad,Onion,Other,FAQ,171,487,300,18-Dec-18
1652,Nashik,Manmad,Onion,Red,FAQ,250,863,650,17-Dec-18
1653,Nashik,Manmad,Onion,White,FAQ,900,1095,1000,17-Dec-18
1654,Nashik,Manmad,Onion,Other,FAQ,165,412,350,17-Dec-18
1655,Nashik,Manmad,Onion,Red,FAQ,250,880,750,14-Dec-18
1656,Nashik,Manmad,Onion,Other,FAQ,150,361,260,14-Dec-18
1657,Nashik,Manmad,Onion,Red,FAQ,200,899,750,13-Dec-18
1658,Nashik,Manmad,Onion,Other,FAQ,150,426,350,13-Dec-18
1659,Nashik,Manmad,Onion,Red,FAQ,200,959,750,12-Dec-18
1660,Nashik,Manmad,Onion,Other,FAQ,150,354,260,12-Dec-18
1661,Nashik,Manmad,Onion,Red,FAQ,300,931,750,11-Dec-18
1662,Nashik,Manmad,Onion,Other,FAQ,150,368,275,11-Dec-18
1663,Nashik,Manmad,Onion,Red,FAQ,300,866,750,10-Dec-18
1664,Nashik,Manmad,Onion,Other,FAQ,150,383,275,10-Dec-18
1665,Nashik,Manmad,Onion,Red,FAQ,300,950,750,6-Dec-18
1666,Nashik,Manmad,Onion,Other,FAQ,150,570,375,6-Dec-18
1667,Nashik,Manmad,Onion,Red,FAQ,300,900,750,5-Dec-18
1668,Nashik,Manmad,Onion,Other,FAQ,150,540,500,5-Dec-18
1669,Nashik,Manmad,Onion,Red,FAQ,350,1000,825,4-Dec-18
1670,Nashik,Manmad,Onion,Other,FAQ,150,488,350,4-Dec-18
1671,Nashik,Manmad,Onion,Red,FAQ,300,1201,850,3-Dec-18
1672,Nashik,Manmad,Onion,Other,FAQ,150,636,400,3-Dec-18
1673,Nashik,Manmad,Onion,Red,FAQ,301,1353,1050,30-Nov-18
1674,Nashik,Manmad,Onion,Other,FAQ,150,651,350,30-Nov-18
1675,Nashik,Manmad,Onion,Red,FAQ,500,1476,1100,29-Nov-18
1676,Nashik,Manmad,Onion,Other,FAQ,100,597,300,29-Nov-18
1677,Nashik,Manmad,Onion,Red,FAQ,400,861,776,28-Nov-18
1678,Nashik,Manmad,Onion,Other,FAQ,150,330,205,28-Nov-18
1679,Nashik,Manmad,Onion,Red,FAQ,400,1330,1000,26-Nov-18
1680,Nashik,Manmad,Onion,Other,FAQ,150,474,300,26-Nov-18
1681,Nashik,Manmad,Onion,Red,FAQ,400,1260,750,23-Nov-18
1682,Nashik,Manmad,Onion,Other,FAQ,150,350,250,23-Nov-18
1683,Nashik,Manmad,Onion,Red,FAQ,500,1330,950,21-Nov-18
1684,Nashik,Manmad,Onion,Other,FAQ,300,545,400,21-Nov-18
1685,Nashik,Manmad,Onion,Red,FAQ,600,1475,1100,20-Nov-18
1686,Nashik,Manmad,Onion,Other,FAQ,300,651,425,20-Nov-18
1687,Nashik,Manmad,Onion,Red,FAQ,500,1466,1000,19-Nov-18
1688,Nashik,Manmad,Onion,Other,FAQ,300,670,550,19-Nov-18
1689,Nashik,Manmad,Onion,Red,FAQ,400,1541,1000,16-Nov-18
1690,Nashik,Manmad,Onion,Other,FAQ,300,750,500,16-Nov-18
1691,Nashik,Manmad,Onion,Red,FAQ,650,1712,1500,15-Nov-18
1692,Nashik,Manmad,Onion,Other,FAQ,300,831,625,15-Nov-18
1693,Nashik,Manmad,Onion,Red,FAQ,798,2051,1800,14-Nov-18
1694,Nashik,Manmad,Onion,Other,FAQ,450,1060,850,14-Nov-18
1695,Nashik,Manmad,Onion,Red,FAQ,798,1931,1600,13-Nov-18
1696,Nashik,Manmad,Onion,Other,FAQ,400,1021,850,13-Nov-18
1697,Nashik,Manmad,Onion,Red,FAQ,760,1722,1450,12-Nov-18
1698,Nashik,Manmad,Onion,Other,FAQ,500,940,700,12-Nov-18
1699,Nashik,Manmad,Onion,Other,FAQ,300,1081,900,2-Nov-18
1700,Nashik,Manmad,Onion,Other,FAQ,400,1100,900,1-Nov-18
1701,Nashik,Manmad,Onion,Other,FAQ,400,1251,900,31-Oct-18
1702,Nashik,Manmad,Onion,Other,FAQ,400,1200,950,30-Oct-18
1703,Nashik,Manmad,Onion,Other,FAQ,350,1171,900,29-Oct-18
1704,Nashik,Manmad,Onion,Other,FAQ,350,1500,1300,26-Oct-18
1705,Nashik,Manmad,Onion,Other,FAQ,400,1701,1400,25-Oct-18
1706,Nashik,Manmad,Onion,Other,FAQ,400,1731,1410,24-Oct-18
1707,Nashik,Manmad,Onion,Other,FAQ,350,1800,1420,23-Oct-18
1708,Nashik,Manmad,Onion,Other,FAQ,400,1799,1300,22-Oct-18
1709,Nashik,Manmad,Onion,Other,FAQ,500,1924,1650,19-Oct-18
1710,Nashik,Manmad,Onion,Other,FAQ,500,2100,1800,18-Oct-18
1711,Nashik,Manmad,Onion,Other,FAQ,800,2260,2100,17-Oct-18
1712,Nashik,Manmad,Onion,Other,FAQ,800,1950,1700,16-Oct-18
1713,Nashik,Manmad,Onion,Other,FAQ,800,1775,1500,15-Oct-18
1714,Nashik,Manmad,Onion,Other,FAQ,500,1300,1100,12-Oct-18
1715,Nashik,Manmad,Onion,Other,FAQ,500,1301,1050,11-Oct-18
1716,Nashik,Manmad,Onion,Other,FAQ,400,1100,820,10-Oct-18
1717,Nashik,Manmad,Onion,Other,FAQ,400,971,820,8-Oct-18
1718,Nashik,Manmad,Onion,Other,FAQ,400,984,840,5-Oct-18
1719,Nashik,Manmad,Onion,Other,FAQ,400,980,820,4-Oct-18
1720,Nashik,Manmad,Onion,Other,FAQ,400,972,800,3-Oct-18
1721,Nashik,Manmad,Onion,Other,FAQ,400,975,800,1-Oct-18
1722,Nashik,Manmad,Onion,Other,FAQ,300,821,700,28-Sep-18
1723,Nashik,Manmad,Onion,Other,FAQ,250,731,620,27-Sep-18
1724,Nashik,Manmad,Onion,Other,FAQ,300,741,590,26-Sep-18
1725,Nashik,Manmad,Onion,Other,FAQ,300,700,600,24-Sep-18
1726,Nashik,Manmad,Onion,Other,FAQ,300,700,600,21-Sep-18
1727,Nashik,Manmad,Onion,Other,FAQ,300,723,625,20-Sep-18
1728,Nashik,Manmad,Onion,Other,FAQ,350,791,650,19-Sep-18
1729,Nashik,Manmad,Onion,Other,FAQ,400,830,750,18-Sep-18
1730,Nashik,Manmad,Onion,Other,FAQ,400,850,750,17-Sep-18
1731,Nashik,Manmad,Onion,Other,FAQ,350,899,750,14-Sep-18
1732,Nashik,Manmad,Onion,Other,FAQ,300,887,750,12-Sep-18
1733,Nashik,Manmad,Onion,Other,FAQ,300,900,775,11-Sep-18
1734,Nashik,Manmad,Onion,Other,FAQ,300,900,775,10-Sep-18
1735,Nashik,Manmad,Onion,Other,FAQ,300,801,700,7-Sep-18
1736,Nashik,Manmad,Onion,Other,FAQ,300,880,720,5-Sep-18
1737,Nashik,Manmad,Onion,Other,FAQ,300,971,800,4-Sep-18
1738,Nashik,Manmad,Onion,Other,FAQ,300,1016,850,3-Sep-18
1739,Nashik,Manmad,Onion,Other,FAQ,400,1020,800,31-Aug-18
1740,Nashik,Manmad,Onion,Other,FAQ,500,1152,950,30-Aug-18
1741,Nashik,Manmad,Onion,Other,FAQ,300,1099,875,29-Aug-18
1742,Nashik,Manmad,Onion,Other,FAQ,400,1102,875,28-Aug-18
1743,Nashik,Manmad,Onion,Other,FAQ,500,1014,875,27-Aug-18
1744,Nashik,Manmad,Onion,Other,FAQ,400,1077,900,24-Aug-18
1745,Nashik,Manmad,Onion,Other,FAQ,500,1141,950,23-Aug-18
1746,Nashik,Manmad,Onion,Other,FAQ,500,1091,950,22-Aug-18
1747,Nashik,Manmad,Onion,Other,FAQ,450,1114,950,21-Aug-18
1748,Nashik,Manmad,Onion,Other,FAQ,500,1115,950,20-Aug-18
1749,Nashik,Manmad,Onion,Other,FAQ,400,1099,950,16-Aug-18
1750,Nashik,Manmad,Onion,Other,FAQ,400,1167,940,14-Aug-18
1751,Nashik,Manmad,Onion,Other,FAQ,400,1100,900,13-Aug-18
1752,Nashik,Manmad,Onion,Other,FAQ,500,1067,950,10-Aug-18
1753,Nashik,Manmad,Onion,Other,FAQ,500,1051,904,9-Aug-18
1754,Nashik,Manmad,Onion,Other,FAQ,350,990,900,8-Aug-18
1755,Nashik,Manmad,Onion,Other,FAQ,350,1101,950,7-Aug-18
1756,Nashik,Manmad,Onion,Other,FAQ,400,1133,975,6-Aug-18
1757,Nashik,Manmad,Onion,Other,FAQ,300,1140,975,3-Aug-18
1758,Nashik,Manmad,Onion,Other,FAQ,300,1184,1000,2-Aug-18
1759,Nashik,Manmad,Onion,Other,FAQ,350,1164,975,1-Aug-18
1760,Nashik,Manmad,Onion,Other,FAQ,400,1251,1050,31-Jul-18
1761,Nashik,Manmad,Onion,Other,FAQ,400,1246,1050,30-Jul-18
1762,Nashik,Manmad,Onion,Other,FAQ,500,1208,1050,26-Jul-18
1763,Nashik,Manmad,Onion,Other,FAQ,400,1303,1125,25-Jul-18
1764,Nashik,Manmad,Onion,Other,FAQ,400,1300,1075,24-Jul-18
1765,Nashik,Manmad,Onion,Other,FAQ,400,1101,1000,20-Jul-18
1766,Nashik,Manmad,Onion,Other,FAQ,400,1299,1100,19-Jul-18
1767,Nashik,Manmad,Onion,Other,FAQ,500,1290,1075,18-Jul-18
1768,Nashik,Manmad,Onion,Other,FAQ,500,1300,1100,17-Jul-18
1769,Nashik,Manmad,Onion,Other,FAQ,501,1262,1060,16-Jul-18
1770,Nashik,Manmad,Onion,Other,FAQ,501,1366,1175,12-Jul-18
1771,Nashik,Manmad,Onion,Other,FAQ,500,1375,1080,11-Jul-18
1772,Nashik,Manmad,Onion,Other,FAQ,600,1400,1250,9-Jul-18
1773,Nashik,Manmad,Onion,Other,FAQ,500,1399,1175,6-Jul-18
1774,Nashik,Manmad,Onion,Other,FAQ,500,1269,1000,5-Jul-18
1775,Nashik,Manmad,Onion,Other,FAQ,500,1300,1150,4-Jul-18
1776,Nashik,Manmad,Onion,Other,FAQ,700,1404,1250,3-Jul-18
1777,Nashik,Manmad,Onion,Other,FAQ,700,1421,1280,2-Jul-18
1778,Nashik,Manmad,Onion,Other,FAQ,400,1240,1080,29-Jun-18
1779,Nashik,Manmad,Onion,Other,FAQ,400,1269,1080,28-Jun-18
1780,Nashik,Manmad,Onion,Other,FAQ,300,1250,1050,27-Jun-18
1781,Nashik,Manmad,Onion,Other,FAQ,500,1231,1050,26-Jun-18
1782,Nashik,Manmad,Onion,Other,FAQ,500,1253,1050,25-Jun-18
1783,Nashik,Manmad,Onion,Other,FAQ,700,1331,1150,22-Jun-18
1784,Nashik,Manmad,Onion,Other,FAQ,500,1369,1180,21-Jun-18
1785,Nashik,Manmad,Onion,Other,FAQ,400,1200,1000,20-Jun-18
1786,Nashik,Manmad,Onion,Other,FAQ,400,1141,950,19-Jun-18
1787,Nashik,Manmad,Onion,Other,FAQ,300,1054,850,18-Jun-18
1788,Nashik,Manmad,Onion,Other,FAQ,300,1024,850,15-Jun-18
1789,Nashik,Manmad,Onion,Other,FAQ,300,1024,850,14-Jun-18
1790,Nashik,Manmad,Onion,Other,FAQ,250,882,710,12-Jun-18
1791,Nashik,Manmad,Onion,Other,FAQ,250,879,690,11-Jun-18
1792,Nashik,Manmad,Onion,Other,FAQ,250,851,690,8-Jun-18
1793,Nashik,Manmad,Onion,Other,FAQ,150,767,650,7-Jun-18
1794,Nashik,Manmad,Onion,Other,FAQ,150,750,675,6-Jun-18
1795,Nashik,Manmad,Onion,Other,FAQ,200,845,770,5-Jun-18
1796,Nashik,Manmad,Onion,Other,FAQ,300,884,819,4-Jun-18
1797,Nashik,Manmad,Onion,Other,FAQ,350,760,726,1-Jun-18
1798,Nashik,Manmad,Onion,Other,FAQ,300,900,780,31-May-18
1799,Nashik,Manmad,Onion,Other,FAQ,200,881,751,30-May-18
1800,Nashik,Manmad,Onion,Other,FAQ,150,771,580,29-May-18
1801,Nashik,Manmad,Onion,Other,FAQ,150,761,600,28-May-18
1802,Nashik,Manmad,Onion,Other,FAQ,201,750,550,25-May-18
1803,Nashik,Manmad,Onion,Other,FAQ,200,761,575,24-May-18
1804,Nashik,Manmad,Onion,Other,FAQ,200,722,570,23-May-18
1805,Nashik,Manmad,Onion,Other,FAQ,200,731,580,22-May-18
1806,Nashik,Manmad,Onion,Other,FAQ,200,741,521,21-May-18
1807,Nashik,Manmad,Onion,Other,FAQ,300,745,625,18-May-18
1808,Nashik,Manmad,Onion,Other,FAQ,300,746,590,17-May-18
1809,Nashik,Manmad,Onion,Other,FAQ,250,721,650,16-May-18
1810,Nashik,Manmad,Onion,Other,FAQ,300,730,650,14-May-18
1811,Nashik,Manmad,Onion,Other,FAQ,300,700,650,11-May-18
1812,Nashik,Manmad,Onion,Other,FAQ,300,771,650,10-May-18
1813,Nashik,Manmad,Onion,Other,FAQ,400,788,685,9-May-18
1814,Nashik,Manmad,Onion,Other,FAQ,300,731,625,8-May-18
1815,Nashik,Manmad,Onion,Other,FAQ,300,742,650,7-May-18
1816,Nashik,Manmad,Onion,Other,FAQ,300,775,690,4-May-18
1817,Nashik,Manmad,Onion,Other,FAQ,400,815,730,3-May-18
1818,Nashik,Manmad,Onion,Other,FAQ,260,826,730,2-May-18
1819,Nashik,Manmad,Onion,Other,FAQ,300,779,715,30-Apr-18
1820,Nashik,Manmad,Onion,Other,FAQ,300,761,650,27-Apr-18
1821,Nashik,Manmad,Onion,Other,FAQ,300,741,675,26-Apr-18
1822,Nashik,Manmad,Onion,Other,FAQ,300,700,625,25-Apr-18
1823,Nashik,Manmad,Onion,Other,FAQ,300,700,580,24-Apr-18
1824,Nashik,Manmad,Onion,Other,FAQ,400,651,600,19-Apr-18
1825,Nashik,Manmad,Onion,Other,FAQ,500,640,580,18-Apr-18
1826,Nashik,Manmad,Onion,Other,FAQ,300,636,570,17-Apr-18
1827,Nashik,Manmad,Onion,Other,FAQ,300,631,600,13-Apr-18
1828,Nashik,Manmad,Onion,Other,FAQ,300,671,620,12-Apr-18
1829,Nashik,Manmad,Onion,Other,FAQ,300,680,635,11-Apr-18
1830,Nashik,Manmad,Onion,Other,FAQ,300,700,650,10-Apr-18
1831,Nashik,Manmad,Onion,Other,FAQ,400,717,700,9-Apr-18
1832,Nashik,Manmad,Onion,Other,FAQ,400,775,715,6-Apr-18
1833,Nashik,Manmad,Onion,Other,FAQ,400,775,715,5-Apr-18
1834,Nashik,Manmad,Onion,Other,FAQ,400,802,715,4-Apr-18
1835,Nashik,Manmad,Onion,Other,FAQ,400,791,715,3-Apr-18
1836,Nashik,Manmad,Onion,Other,FAQ,400,802,750,2-Apr-18
1837,Nashik,Manmad,Onion,Other,FAQ,400,840,750,28-Mar-18
1838,Nashik,Manmad,Onion,Other,FAQ,300,828,725,26-Mar-18
1839,Nashik,Manmad,Onion,Other,FAQ,400,900,840,24-Mar-18
1840,Nashik,Manmad,Onion,Red,FAQ,300,709,670,23-Mar-18
1841,Nashik,Manmad,Onion,Other,FAQ,400,880,775,23-Mar-18
1842,Nashik,Manmad,Onion,Red,FAQ,300,754,650,22-Mar-18
1843,Nashik,Manmad,Onion,Other,FAQ,400,817,725,22-Mar-18
1844,Nashik,Manmad,Onion,Red,FAQ,300,758,675,21-Mar-18
1845,Nashik,Manmad,Onion,Other,FAQ,400,871,701,21-Mar-18
1846,Nashik,Manmad,Onion,Red,FAQ,300,759,700,20-Mar-18
1847,Nashik,Manmad,Onion,Other,FAQ,400,856,775,20-Mar-18
1848,Nashik,Manmad,Onion,Red,FAQ,300,747,650,19-Mar-18
1849,Nashik,Manmad,Onion,Other,FAQ,400,871,751,19-Mar-18
1850,Nashik,Manmad,Onion,Red,FAQ,400,690,615,16-Mar-18
1851,Nashik,Manmad,Onion,Other,FAQ,400,779,700,16-Mar-18
1852,Nashik,Manmad,Onion,Red,FAQ,400,749,710,15-Mar-18
1853,Nashik,Manmad,Onion,Other,FAQ,400,835,725,15-Mar-18
1854,Nashik,Manmad,Onion,Red,FAQ,400,757,700,14-Mar-18
1855,Nashik,Manmad,Onion,Other,FAQ,400,821,725,14-Mar-18
